longitude,latitude
20.1356,11.9200
20.1545,11.8949
20.1734,11.8699
20.1734,11.8699
20.1923,11.8449
20.2112,11.8198
20.2300,11.7947
20.2300,11.7947
20.2489,11.7697
20.2678,11.7446
20.2866,11.7196
20.2866,11.7196
20.3055,11.6945
20.3243,11.6695
20.3432,11.6444
20.3432,11.6444
20.3620,11.6194
20.3809,11.5943
20.3809,11.5943
20.3997,11.5693
20.4185,11.5442
20.4374,11.5191
20.4374,11.5191
20.4562,11.4941
20.4750,11.4690
20.4938,11.4439
20.4938,11.4439
20.5126,11.4189
20.5315,11.3938
20.5315,11.3938
20.5503,11.3687
20.5691,11.3436
20.5879,11.3186
20.5879,11.3186
20.6067,11.2935
20.6254,11.2684
20.6442,11.2433
20.6442,11.2433
20.6630,11.2183
20.6818,11.1932
20.7006,11.1681
20.7006,11.1681
20.7193,11.1430
20.7381,11.1179
20.7381,11.1179
20.7569,11.0928
20.7757,11.0677
20.7944,11.0426
20.7944,11.0426
20.8132,11.0176
20.8319,10.9925
20.8507,10.9673
20.8507,10.9673
20.8694,10.9422
20.8882,10.9172
20.8882,10.9172
20.9069,10.8921
20.9256,10.8670
20.9444,10.8419
20.9444,10.8419
20.9631,10.8168
20.9818,10.7917
21.0005,10.7666
21.0005,10.7666
21.0192,10.7415
21.0379,10.7164
21.0379,10.7164
21.0566,10.6912
21.0754,10.6661
21.0941,10.6410
21.0941,10.6410
21.1128,10.6159
21.1315,10.5908
21.1501,10.5657
21.1501,10.5657
21.1688,10.5406
21.1875,10.5155
21.2062,10.4903
21.2062,10.4903
21.2249,10.4652
21.2435,10.4401
21.2435,10.4401
21.2622,10.4150
21.2809,10.3899
21.2995,10.3647
21.2995,10.3647
21.3182,10.3396
21.3368,10.3145
21.3555,10.2894
21.3555,10.2894
21.3741,10.2642
21.3928,10.2391
21.3928,10.2391
21.4114,10.2140
21.4301,10.1888
21.4487,10.1637
21.4487,10.1637
21.4673,10.1386
21.4860,10.1134
21.5046,10.0883
21.5046,10.0883
21.5232,10.0632
21.5418,10.0380
21.5604,10.0129
21.5604,10.0129
21.5790,9.9877
21.5977,9.9626
21.5977,9.9626
21.6163,9.9375
21.6349,9.9123
21.6535,9.8872
21.6535,9.8872
21.6721,9.8620
21.6907,9.8369
21.7093,9.8117
21.7093,9.8117
21.7279,9.7865
21.7464,9.7614
21.7464,9.7614
21.7650,9.7362
21.7836,9.7110
21.8022,9.6859
21.8022,9.6859
21.8208,9.6607
21.8393,9.6356
21.8579,9.6104
21.8579,9.6104
21.8765,9.5852
21.8950,9.5601
21.9136,9.5349
21.9136,9.5349
21.9322,9.5097
21.9507,9.4845
21.9507,9.4845
21.9693,9.4594
21.9878,9.4342
22.0064,9.4090
22.0064,9.4090
22.0249,9.3838
22.0434,9.3587
22.0620,9.3335
22.0620,9.3335
22.0805,9.3083
22.0990,9.2831
22.1175,9.2580
22.1175,9.2580
22.1361,9.2328
22.1546,9.2076
22.1546,9.2076
22.1731,9.1824
22.1916,9.1572
22.2101,9.1321
22.2101,9.1321
22.2286,9.1069
22.2471,9.0817
22.2656,9.0565
22.2656,9.0565
22.2841,9.0313
22.3026,9.0062
22.3211,8.9810
22.3211,8.9810
22.3395,8.9558
22.3580,8.9306
22.3580,8.9306
22.3765,8.9054
22.3950,8.8802
22.4135,8.8550
22.4135,8.8550
22.4320,8.8298
22.4504,8.8046
22.4689,8.7794
22.4689,8.7794
22.4874,8.7542
22.5058,8.7290
22.5058,8.7290
22.5243,8.7038
22.5427,8.6786
22.5612,8.6534
22.5612,8.6534
22.5796,8.6282
22.5981,8.6030
22.6165,8.5778
22.6165,8.5778
22.6350,8.5526
22.6534,8.5274
22.6534,8.5274
22.6718,8.5022
22.6903,8.4769
22.7087,8.4517
22.7087,8.4517
22.7271,8.4265
22.7456,8.4013
22.7640,8.3761
22.7640,8.3761
22.7824,8.3508
22.8008,8.3256
22.8008,8.3256
22.8192,8.3004
22.8377,8.2752
22.8561,8.2500
22.8561,8.2500
22.8745,8.2247
22.8929,8.1995
22.9113,8.1743
22.9113,8.1743
22.9297,8.1491
22.9481,8.1238
22.9666,8.0985
22.9666,8.0985
22.9849,8.0733
23.0033,8.0480
23.0033,8.0480
23.0217,8.0228
23.0401,7.9976
23.0585,7.9723
23.0585,7.9723
23.0769,7.9471
23.0953,7.9219
23.1136,7.8966
23.1136,7.8966
23.1320,7.8714
23.1504,7.8461
23.1504,7.8461
23.1688,7.8209
23.1871,7.7956
23.2055,7.7704
23.2055,7.7704
23.2238,7.7452
23.2422,7.7199
23.2606,7.6947
23.2606,7.6947
23.2789,7.6694
23.2973,7.6442
23.2973,7.6442
23.3156,7.6189
23.3340,7.5937
23.3523,7.5684
23.3523,7.5684
23.3706,7.5432
23.3890,7.5179
23.4073,7.4927
23.4073,7.4927
23.4256,7.4675
23.4440,7.4421
23.4440,7.4421
23.4623,7.4169
23.4807,7.3916
23.4990,7.3663
23.4990,7.3663
23.5174,7.3410
23.5357,7.3157
23.5541,7.2904
23.5541,7.2904
23.5724,7.2652
23.5907,7.2399
23.6090,7.2147
23.6090,7.2147
23.6273,7.1894
23.6456,7.1641
23.6456,7.1641
23.6639,7.1389
23.6822,7.1136
23.7005,7.0883
23.7005,7.0883
23.7188,7.0630
23.7371,7.0378
23.7554,7.0125
23.7554,7.0125
23.7737,6.9872
23.7920,6.9619
23.7920,6.9619
23.8103,6.9366
23.8286,6.9114
23.8469,6.8861
23.8469,6.8861
23.8652,6.8608
23.8834,6.8355
23.9017,6.8102
23.9017,6.8102
23.9200,6.7850
23.9383,6.7597
23.9383,6.7597
23.9565,6.7344
23.9748,6.7091
23.9930,6.6839
23.9930,6.6839
24.0113,6.6586
24.0295,6.6333
24.0478,6.6080
24.0478,6.6080
24.0660,6.5828
24.0843,6.5575
24.0843,6.5575
24.1026,6.5322
24.1208,6.5069
24.1391,6.4816
24.1391,6.4816
24.1573,6.4563
24.1755,6.4310
24.1938,6.4057
24.1938,6.4057
24.2120,6.3805
24.2303,6.3552
24.2303,6.3552
24.2485,6.3299
24.2667,6.3046
24.2850,6.2793
24.2850,6.2793
24.3032,6.2540
24.3214,6.2287
24.3396,6.2034
24.3396,6.2034
24.3579,6.1781
24.3761,6.1528
24.3761,6.1528
24.3943,6.1275
24.4125,6.1022
24.4307,6.0769
24.4307,6.0769
24.4490,6.0516
24.4672,6.0263
24.4854,6.0010
24.4854,6.0010
24.5036,5.9757
24.5217,5.9505
24.5400,5.9252
24.5400,5.9252
24.5581,5.8999
24.5763,5.8746
24.5763,5.8746
24.5945,5.8493
24.6127,5.8239
24.6310,5.7986
24.6310,5.7986
24.6491,5.7733
24.6673,5.7480
24.6855,5.7227
24.6855,5.7227
24.7037,5.6974
24.7219,5.6721
24.7219,5.6721
24.7401,5.6467
24.7583,5.6214
24.7765,5.5961
24.7765,5.5961
24.7946,5.5708
24.8128,5.5455
24.8310,5.5202
24.8310,5.5202
24.8492,5.4949
24.8673,5.4695
24.8855,5.4442
24.8855,5.4442
24.9037,5.4189
24.9218,5.3936
24.9218,5.3936
24.9400,5.3683
24.9581,5.3430
24.9763,5.3177
24.9763,5.3177
24.9944,5.2924
25.0126,5.2670
25.0307,5.2417
25.0307,5.2417
25.0489,5.2164
25.0671,5.1911
25.0852,5.1657
25.0852,5.1657
25.1034,5.1404
25.1215,5.1151
25.1215,5.1151
25.1397,5.0897
25.1578,5.0644
25.1760,5.0391
25.1760,5.0391
25.1941,5.0138
25.2122,4.9884
25.2304,4.9631
25.2304,4.9631
25.2485,4.9378
25.2666,4.9125
25.2666,4.9125
25.2848,4.8871
25.3029,4.8618
25.3210,4.8365
25.3210,4.8365
25.3391,4.8112
25.3573,4.7858
25.3754,4.7605
25.3754,4.7605
25.3935,4.7352
25.4116,4.7098
25.4298,4.6845
25.4298,4.6845
25.4479,4.6591
25.4660,4.6338
25.4660,4.6338
25.4841,4.6084
25.5023,4.5831
25.5204,4.5578
25.5204,4.5578
25.5385,4.5324
25.5566,4.5071
25.5747,4.4817
25.5747,4.4817
25.5928,4.4564
25.6109,4.4311
25.6109,4.4311
25.6290,4.4057
25.6471,4.3804
25.6652,4.3551
25.6652,4.3551
25.6833,4.3297
25.7014,4.3044
25.7195,4.2790
25.7195,4.2790
25.7376,4.2537
25.7557,4.2283
25.7557,4.2283
25.7738,4.2030
25.7919,4.1776
25.8100,4.1523
25.8100,4.1523
25.8281,4.1270
25.8462,4.1016
25.8643,4.0763
25.8643,4.0763
25.8823,4.0509
25.9004,4.0256
25.9004,4.0256
25.9185,4.0002
25.9366,3.9748
25.9547,3.9495
25.9547,3.9495
25.9728,3.9241
25.9908,3.8988
26.0089,3.8735
26.0089,3.8735
26.0270,3.8481
26.0450,3.8228
26.0631,3.7974
26.0631,3.7974
26.0812,3.7721
26.0993,3.7467
26.0993,3.7467
26.1173,3.7214
26.1354,3.6960
26.1535,3.6707
26.1535,3.6707
26.1715,3.6453
26.1896,3.6200
26.2076,3.5946
26.2076,3.5946
26.2257,3.5693
26.2438,3.5439
26.2438,3.5439
26.2618,3.5186
26.2799,3.4932
26.2979,3.4678
26.2979,3.4678
26.3160,3.4425
26.3341,3.4171
26.3521,3.3918
26.3521,3.3918
26.3702,3.3664
26.3882,3.3410
26.4063,3.3157
26.4063,3.3157
26.4243,3.2903
26.4423,3.2650
26.4423,3.2650
26.4604,3.2396
26.4784,3.2143
26.4965,3.1889
26.4965,3.1889
26.5145,3.1636
26.5326,3.1382
26.5506,3.1128
26.5506,3.1128
26.5687,3.0875
26.5867,3.0621
26.6047,3.0367
26.6047,3.0367
26.6228,3.0114
26.6408,2.9860
26.6408,2.9860
26.6589,2.9606
26.6769,2.9353
26.6949,2.9099
26.6949,2.9099
26.7130,2.8845
26.7310,2.8592
26.7490,2.8338
26.7490,2.8338
26.7671,2.8084
26.7851,2.7831
26.7851,2.7831
26.8031,2.7577
26.8211,2.7324
26.8392,2.7070
26.8392,2.7070
26.8572,2.6816
26.8752,2.6563
26.8932,2.6309
26.8932,2.6309
26.9113,2.6055
26.9293,2.5802
26.9293,2.5802
26.9473,2.5548
26.9653,2.5294
26.9834,2.5040
26.9834,2.5040
27.0014,2.4786
27.0194,2.4533
27.0375,2.4279
27.0375,2.4279
27.0555,2.4025
27.0735,2.3771
27.0735,2.3771
27.0915,2.3518
27.1095,2.3264
27.1275,2.3010
27.1275,2.3010
27.1455,2.2757
27.1636,2.2503
27.1816,2.2249
27.1816,2.2249
27.1996,2.1995
27.2176,2.1742
27.2356,2.1488
27.2356,2.1488
27.2536,2.1234
27.2716,2.0980
27.2716,2.0980
27.2896,2.0727
27.3076,2.0473
27.3256,2.0219
27.3256,2.0219
27.3437,1.9966
27.3617,1.9712
27.3797,1.9458
27.3797,1.9458
27.3977,1.9204
27.4157,1.8950
27.4337,1.8697
27.4337,1.8697
27.4517,1.8443
27.4697,1.8189
27.4697,1.8189
27.4877,1.7935
27.5057,1.7681
27.5237,1.7428
27.5237,1.7428
27.5417,1.7174
27.5597,1.6920
27.5777,1.6666
27.5777,1.6666
27.5957,1.6412
27.6137,1.6159
27.6137,1.6159
27.6317,1.5905
27.6499,1.5649
27.6679,1.5395
27.6679,1.5395
27.6859,1.5141
27.7039,1.4887
27.7218,1.4634
27.7218,1.4634
27.7398,1.4380
27.7579,1.4126
27.7579,1.4126
27.7758,1.3872
27.7938,1.3619
27.8118,1.3365
27.8118,1.3365
27.8298,1.3111
27.8478,1.2857
27.8658,1.2603
27.8658,1.2603
27.8838,1.2349
27.9018,1.2095
27.9018,1.2095
27.9198,1.1842
27.9378,1.1588
27.9558,1.1334
27.9558,1.1334
27.9740,1.1077
27.9920,1.0823
28.0100,1.0569
28.0100,1.0569
28.0279,1.0316
28.0459,1.0062
28.0459,1.0062
28.0639,0.9808
28.0819,0.9554
28.1000,0.9299
28.1000,0.9299
28.1180,0.9045
28.1360,0.8791
28.1540,0.8537
28.1540,0.8537
28.1720,0.8283
28.1899,0.8030
28.2079,0.7776
28.2079,0.7776
28.2259,0.7522
28.2439,0.7268
28.2619,0.7014
28.2619,0.7014
28.2799,0.6761
28.2978,0.6507
28.2978,0.6507
28.3158,0.6253
28.3338,0.5999
28.3518,0.5745
28.3518,0.5745
28.3698,0.5492
28.3878,0.5238
28.4057,0.4984
28.4057,0.4984
28.4237,0.4730
28.4417,0.4476
28.4597,0.4222
28.4597,0.4222
28.4777,0.3968
28.4956,0.3715
28.4956,0.3715
28.5136,0.3461
28.5316,0.3207
28.5496,0.2953
28.5496,0.2953
28.5676,0.2699
28.5856,0.2445
28.6036,0.2191
28.6036,0.2191
28.6215,0.1938
28.6395,0.1684
28.6395,0.1684
28.6575,0.1430
28.6755,0.1176
28.6935,0.0922
28.6935,0.0922
28.7114,0.0668
28.7294,0.0415
28.7474,0.0161
28.7474,0.0161
28.7654,-0.0093
28.7834,-0.0347
28.8014,-0.0601
28.8014,-0.0601
28.8193,-0.0855
28.8373,-0.1108
28.8373,-0.1108
28.8553,-0.1362
28.8733,-0.1616
28.8913,-0.1870
28.8913,-0.1870
28.9092,-0.2124
28.9272,-0.2378
28.9452,-0.2632
28.9452,-0.2632
28.9632,-0.2886
28.9812,-0.3139
28.9992,-0.3393
28.9992,-0.3393
29.0171,-0.3647
29.0351,-0.3901
29.0351,-0.3901
29.0531,-0.4155
29.0711,-0.4409
29.0891,-0.4663
29.0891,-0.4663
29.1071,-0.4917
29.1251,-0.5171
29.1431,-0.5425
29.1431,-0.5425
29.1610,-0.5678
29.1790,-0.5932
29.1790,-0.5932
29.1970,-0.6186
29.2150,-0.6440
29.2330,-0.6694
29.2330,-0.6694
29.2510,-0.6948
29.2690,-0.7202
29.2869,-0.7455
29.2869,-0.7455
29.3049,-0.7709
29.3229,-0.7963
29.3409,-0.8217
29.3409,-0.8217
29.3589,-0.8470
29.3768,-0.8724
29.3768,-0.8724
29.3948,-0.8978
29.4128,-0.9232
29.4308,-0.9486
29.4308,-0.9486
29.4488,-0.9740
29.4668,-0.9994
29.4848,-1.0248
29.4848,-1.0248
29.5028,-1.0501
29.5208,-1.0755
29.5388,-1.1009
29.5388,-1.1009
29.5568,-1.1263
29.5747,-1.1517
29.5927,-1.1770
29.5927,-1.1770
29.6107,-1.2024
29.6287,-1.2278
29.6287,-1.2278
29.6467,-1.2532
29.6647,-1.2786
29.6827,-1.3040
29.6827,-1.3040
29.7007,-1.3293
29.7187,-1.3547
29.7367,-1.3801
29.7367,-1.3801
29.7547,-1.4055
29.7726,-1.4308
29.7726,-1.4308
29.7906,-1.4562
29.8086,-1.4816
29.8266,-1.5070
29.8266,-1.5070
29.8446,-1.5324
29.8626,-1.5577
29.8806,-1.5831
29.8806,-1.5831
29.8986,-1.6085
29.9166,-1.6339
29.9166,-1.6339
29.9346,-1.6592
29.9526,-1.6846
29.9706,-1.7100
29.9706,-1.7100
29.9886,-1.7353
30.0066,-1.7607
30.0246,-1.7861
30.0246,-1.7861
30.0426,-1.8115
30.0606,-1.8368
30.0786,-1.8622
30.0786,-1.8622
30.0966,-1.8876
30.1146,-1.9129
30.1326,-1.9383
30.1326,-1.9383
30.1506,-1.9637
30.1686,-1.9891
30.1686,-1.9891
30.1866,-2.0144
30.2046,-2.0398
30.2226,-2.0652
30.2226,-2.0652
30.2406,-2.0906
30.2586,-2.1159
30.2766,-2.1413
30.2766,-2.1413
30.2946,-2.1667
30.3127,-2.1921
30.3307,-2.2174
30.3307,-2.2174
30.3487,-2.2428
30.3667,-2.2682
30.3847,-2.2935
30.3847,-2.2935
30.4027,-2.3189
30.4207,-2.3443
30.4207,-2.3443
30.4387,-2.3696
30.4568,-2.3950
30.4748,-2.4204
30.4748,-2.4204
30.4928,-2.4458
30.5108,-2.4712
30.5288,-2.4965
30.5288,-2.4965
30.5469,-2.5219
30.5649,-2.5472
30.5829,-2.5726
30.5829,-2.5726
30.6009,-2.5980
30.6189,-2.6233
30.6370,-2.6487
30.6370,-2.6487
30.6550,-2.6741
30.6730,-2.6994
30.6730,-2.6994
30.6910,-2.7248
30.7090,-2.7502
30.7271,-2.7755
30.7271,-2.7755
30.7451,-2.8009
30.7631,-2.8262
30.7812,-2.8516
30.7812,-2.8516
30.7992,-2.8770
30.8172,-2.9023
30.8172,-2.9023
30.8352,-2.9277
30.8533,-2.9530
30.8713,-2.9784
30.8713,-2.9784
30.8893,-3.0037
30.9074,-3.0291
30.9254,-3.0545
30.9254,-3.0545
30.9434,-3.0798
30.9615,-3.1052
30.9795,-3.1305
30.9795,-3.1305
30.9976,-3.1559
31.0156,-3.1812
31.0156,-3.1812
31.0336,-3.2066
31.0517,-3.2320
31.0697,-3.2573
31.0697,-3.2573
31.0878,-3.2827
31.1058,-3.3080
31.1238,-3.3334
31.1238,-3.3334
31.1419,-3.3587
31.1599,-3.3841
31.1780,-3.4094
31.1780,-3.4094
31.1960,-3.4348
31.2141,-3.4601
31.2321,-3.4855
31.2321,-3.4855
31.2502,-3.5108
31.2683,-3.5362
31.2683,-3.5362
31.2863,-3.5615
31.3044,-3.5869
31.3224,-3.6122
31.3224,-3.6122
31.3405,-3.6376
31.3585,-3.6629
31.3766,-3.6882
31.3766,-3.6882
31.3947,-3.7136
31.4127,-3.7390
31.4127,-3.7390
31.4308,-3.7643
31.4488,-3.7896
31.4669,-3.8150
31.4669,-3.8150
31.4850,-3.8403
31.5031,-3.8657
31.5211,-3.8910
31.5211,-3.8910
31.5392,-3.9163
31.5572,-3.9417
31.5753,-3.9670
31.5753,-3.9670
31.5934,-3.9923
31.6115,-4.0177
31.6115,-4.0177
31.6295,-4.0430
31.6476,-4.0684
31.6657,-4.0937
31.6657,-4.0937
31.6838,-4.1190
31.7019,-4.1444
31.7200,-4.1697
31.7200,-4.1697
31.7380,-4.1951
31.7561,-4.2204
31.7561,-4.2204
31.7742,-4.2457
31.7923,-4.2711
31.8104,-4.2964
31.8104,-4.2964
31.8285,-4.3217
31.8465,-4.3470
31.8646,-4.3724
31.8646,-4.3724
31.8827,-4.3977
31.9008,-4.4230
31.9189,-4.4484
31.9189,-4.4484
31.9370,-4.4737
31.9551,-4.4990
31.9551,-4.4990
31.9732,-4.5244
31.9913,-4.5497
32.0094,-4.5750
32.0094,-4.5750
32.0276,-4.6003
32.0457,-4.6257
32.0638,-4.6510
32.0638,-4.6510
32.0819,-4.6763
32.1000,-4.7016
32.1181,-4.7270
32.1181,-4.7270
32.1362,-4.7523
32.1543,-4.7776
32.1543,-4.7776
32.1724,-4.8029
32.1906,-4.8282
32.2087,-4.8535
32.2087,-4.8535
32.2268,-4.8789
32.2449,-4.9042
32.2631,-4.9295
32.2631,-4.9295
32.2812,-4.9548
32.2993,-4.9802
32.3175,-5.0055
32.3175,-5.0055
32.3356,-5.0308
32.3537,-5.0561
32.3537,-5.0561
32.3719,-5.0815
32.3900,-5.1068
32.4082,-5.1321
32.4082,-5.1321
32.4263,-5.1574
32.4444,-5.1827
32.4626,-5.2080
32.4626,-5.2080
32.4807,-5.2333
32.4989,-5.2586
32.4989,-5.2586
32.5170,-5.2839
32.5352,-5.3093
32.5533,-5.3346
32.5533,-5.3346
32.5715,-5.3599
32.5896,-5.3852
32.6078,-5.4105
32.6078,-5.4105
32.6260,-5.4359
32.6441,-5.4612
32.6623,-5.4865
32.6623,-5.4865
32.6805,-5.5118
32.6986,-5.5371
32.7168,-5.5624
32.7168,-5.5624
32.7350,-5.5877
32.7532,-5.6131
32.7532,-5.6131
32.7714,-5.6384
32.7895,-5.6637
32.8077,-5.6890
32.8077,-5.6890
32.8259,-5.7143
32.8441,-5.7396
32.8623,-5.7649
32.8623,-5.7649
32.8804,-5.7902
32.8986,-5.8155
32.9168,-5.8407
32.9168,-5.8407
32.9350,-5.8660
32.9532,-5.8913
32.9714,-5.9166
32.9714,-5.9166
32.9896,-5.9419
33.0078,-5.9672
33.0078,-5.9672
33.0260,-5.9925
33.0442,-6.0178
33.0624,-6.0431
33.0624,-6.0431
33.0806,-6.0684
33.0988,-6.0936
33.1170,-6.1189
33.1170,-6.1189
33.1352,-6.1442
33.1534,-6.1695
33.1534,-6.1695
33.1716,-6.1948
33.1898,-6.2200
33.2080,-6.2453
33.2080,-6.2453
33.2262,-6.2706
33.2444,-6.2959
33.2627,-6.3212
33.2627,-6.3212
33.2809,-6.3465
33.2991,-6.3717
33.3173,-6.3970
33.3173,-6.3970
33.3356,-6.4223
33.3538,-6.4476
33.3538,-6.4476
33.3720,-6.4729
33.3903,-6.4981
33.4085,-6.5234
33.4085,-6.5234
33.4268,-6.5487
33.4450,-6.5739
33.4632,-6.5992
33.4632,-6.5992
33.4815,-6.6245
33.4997,-6.6497
33.5180,-6.6750
33.5180,-6.6750
33.5362,-6.7003
33.5545,-6.7256
33.5545,-6.7256
33.5728,-6.7509
33.5910,-6.7761
33.6093,-6.8014
33.6093,-6.8014
33.6276,-6.8267
33.6458,-6.8519
33.6641,-6.8772
33.6641,-6.8772
33.6824,-6.9025
33.7006,-6.9277
33.7189,-6.9530
33.7189,-6.9530
33.7372,-6.9782
33.7555,-7.0035
33.7555,-7.0035
33.7737,-7.0287
33.7920,-7.0540
33.8103,-7.0793
33.8103,-7.0793
33.8286,-7.1045
33.8469,-7.1298
33.8652,-7.1550
33.8652,-7.1550
33.8835,-7.1803
33.9018,-7.2055
33.9201,-7.2308
33.9201,-7.2308
33.9384,-7.2560
33.9567,-7.2813
33.9567,-7.2813
33.9750,-7.3065
33.9933,-7.3318
34.0116,-7.3570
34.0116,-7.3570
34.0299,-7.3822
34.0482,-7.4075
34.0665,-7.4327
34.0665,-7.4327
34.0848,-7.4579
34.1032,-7.4832
34.1032,-7.4832
34.1215,-7.5084
34.1398,-7.5337
34.1581,-7.5589
34.1581,-7.5589
34.1765,-7.5841
34.1948,-7.6093
34.2131,-7.6346
34.2131,-7.6346
34.2315,-7.6598
34.2498,-7.6850
34.2681,-7.7103
34.2681,-7.7103
34.2865,-7.7355
34.3048,-7.7607
34.3048,-7.7607
34.3232,-7.7859
34.3415,-7.8112
34.3599,-7.8364
34.3599,-7.8364
34.3782,-7.8616
34.3966,-7.8869
34.4150,-7.9121
34.4150,-7.9121
34.4333,-7.9373
34.4517,-7.9625
34.4517,-7.9625
34.4701,-7.9877
34.4884,-8.0129
34.5068,-8.0382
34.5068,-8.0382
34.5252,-8.0634
34.5436,-8.0886
34.5620,-8.1139
34.5620,-8.1139
34.5804,-8.1391
34.5990,-8.1646
34.6174,-8.1898
34.6174,-8.1898
34.6358,-8.2150
34.6542,-8.2403
34.6542,-8.2403
34.6727,-8.2656
34.6911,-8.2908
34.7095,-8.3160
34.7095,-8.3160
34.7279,-8.3412
34.7463,-8.3664
34.7647,-8.3916
34.7647,-8.3916
34.7831,-8.4168
34.8015,-8.4420
34.8015,-8.4420
34.8200,-8.4672
34.8384,-8.4924
34.8569,-8.5177
34.8569,-8.5177
34.8753,-8.5429
34.8937,-8.5681
34.9122,-8.5933
34.9122,-8.5933
34.9306,-8.6185
34.9491,-8.6437
34.9675,-8.6689
34.9675,-8.6689
34.9860,-8.6941
35.0044,-8.7193
35.0044,-8.7193
35.0228,-8.7445
35.0413,-8.7697
35.0598,-8.7949
35.0598,-8.7949
35.0782,-8.8201
35.0967,-8.8453
35.1152,-8.8705
35.1152,-8.8705
35.1336,-8.8956
35.1521,-8.9208
35.1521,-8.9208
35.1706,-8.9460
35.1890,-8.9712
35.2075,-8.9963
35.2075,-8.9963
35.2260,-9.0215
35.2445,-9.0467
35.2630,-9.0719
35.2630,-9.0719
35.2815,-9.0971
35.3000,-9.1222
35.3184,-9.1474
35.3184,-9.1474
35.3369,-9.1725
35.3554,-9.1977
35.3739,-9.2229
35.3739,-9.2229
35.3925,-9.2480
35.4110,-9.2732
35.4110,-9.2732
35.4295,-9.2984
35.4480,-9.3235
35.4665,-9.3487
35.4665,-9.3487
35.4850,-9.3738
35.5036,-9.3990
35.5221,-9.4241
35.5221,-9.4241
35.5406,-9.4493
35.5591,-9.4744
35.5776,-9.4996
35.5776,-9.4996
35.5962,-9.5247
35.6147,-9.5499
35.6147,-9.5499
35.6333,-9.5750
35.6518,-9.6002
35.6704,-9.6254
35.6704,-9.6254
35.6890,-9.6505
35.7075,-9.6757
35.7261,-9.7008
35.7261,-9.7008
35.7446,-9.7259
35.7632,-9.7511
35.7818,-9.7762
35.7818,-9.7762
35.8003,-9.8013
35.8189,-9.8265
35.8189,-9.8265
35.8375,-9.8516
35.8560,-9.8767
35.8746,-9.9018
35.8746,-9.9018
35.8932,-9.9270
35.9118,-9.9521
35.9304,-9.9772
35.9304,-9.9772
35.9490,-10.0023
35.9676,-10.0275
35.9676,-10.0275
35.9862,-10.0526
36.0048,-10.0777
36.0234,-10.1028
36.0234,-10.1028
36.0420,-10.1279
36.0606,-10.1531
36.0793,-10.1782
36.0793,-10.1782
36.0979,-10.2033
36.1165,-10.2284
36.1351,-10.2535
36.1351,-10.2535
36.1538,-10.2786
36.1724,-10.3037
36.1724,-10.3037
36.1910,-10.3289
36.2097,-10.3539
36.2283,-10.3791
36.2283,-10.3791
36.2470,-10.4042
36.2656,-10.4293
36.2843,-10.4545
36.2843,-10.4545
36.3030,-10.4796
36.3217,-10.5047
36.3403,-10.5298
36.3403,-10.5298
36.3590,-10.5549
36.3777,-10.5800
36.3777,-10.5800
36.3964,-10.6051
36.4150,-10.6302
36.4337,-10.6553
36.4337,-10.6553
36.4524,-10.6804
36.4711,-10.7054
36.4898,-10.7306
36.4898,-10.7306
36.5085,-10.7556
36.5272,-10.7807
36.5459,-10.8058
36.5459,-10.8058
36.5646,-10.8309
36.5833,-10.8560
36.6020,-10.8810
36.6020,-10.8810
36.6208,-10.9061
36.6395,-10.9312
36.6395,-10.9312
36.6582,-10.9563
36.6769,-10.9813
36.6957,-11.0064
36.6957,-11.0064
36.7144,-11.0315
36.7331,-11.0565
36.7519,-11.0816
36.7519,-11.0816
36.7706,-11.1067
36.7894,-11.1317
36.7894,-11.1317
36.8081,-11.1568
36.8269,-11.1819
36.8457,-11.2069
36.8457,-11.2069
36.8644,-11.2320
36.8832,-11.2571
36.9020,-11.2821
36.9020,-11.2821
36.9207,-11.3072
36.9395,-11.3322
36.9583,-11.3573
36.9583,-11.3573
36.9771,-11.3823
36.9959,-11.4074
36.9959,-11.4074
37.0147,-11.4324
37.0335,-11.4575
37.0523,-11.4825
37.0523,-11.4825
37.0711,-11.5075
37.0899,-11.5326
37.1087,-11.5576
37.1087,-11.5576
37.1275,-11.5827
37.1463,-11.6077
37.1463,-11.6077
37.1651,-11.6327
37.1840,-11.6578
37.2028,-11.6828
37.2028,-11.6828
37.2216,-11.7078
37.2405,-11.7329
37.2593,-11.7579
37.2593,-11.7579
37.2782,-11.7829
37.2970,-11.8080
37.2970,-11.8080
37.3159,-11.8330
37.3347,-11.8580
37.3536,-11.8830
37.3536,-11.8830
37.3725,-11.9080
37.3913,-11.9330
37.4102,-11.9581
37.4102,-11.9581
37.4291,-11.9831
37.4479,-12.0081
37.4668,-12.0331
37.4668,-12.0331
37.4857,-12.0581
37.5046,-12.0831
37.5046,-12.0831
37.5235,-12.1081
37.5424,-12.1331
37.5613,-12.1581
37.5613,-12.1581
37.5802,-12.1831
37.5991,-12.2081
37.6180,-12.2331
37.6180,-12.2331
37.6370,-12.2581
37.6559,-12.2831
37.6559,-12.2831
37.6748,-12.3081
37.6938,-12.3331
37.7127,-12.3581
37.7127,-12.3581
37.7317,-12.3831
37.7506,-12.4081
37.7696,-12.4331
37.7696,-12.4331
37.7885,-12.4581
37.8075,-12.4831
37.8265,-12.5081
37.8265,-12.5081
37.8454,-12.5331
37.8644,-12.5581
37.8644,-12.5581
37.8834,-12.5830
37.9024,-12.6080
37.9214,-12.6330
37.9214,-12.6330
