-25.5252, 48.6397
-25.4812, 48.6286
-25.4812, 48.6286
-25.4373, 48.6175
-25.3934, 48.6063
-25.3495, 48.5952
-25.3495, 48.5952
-25.3056, 48.5840
-25.2618, 48.5728
-25.2618, 48.5728
-25.2179, 48.5616
-25.1741, 48.5504
-25.1741, 48.5504
-25.1303, 48.5391
-25.0866, 48.5278
-25.0428, 48.5166
-25.0428, 48.5166
-24.9991, 48.5053
-24.9553, 48.4939
-24.9553, 48.4939
-24.9117, 48.4826
-24.8680, 48.4712
-24.8680, 48.4712
-24.8243, 48.4599
-24.7807, 48.4485
-24.7371, 48.4371
-24.7371, 48.4371
-24.6935, 48.4256
-24.6500, 48.4142
-24.6500, 48.4142
-24.6064, 48.4027
-24.5629, 48.3912
-24.5629, 48.3912
-24.5194, 48.3797
-24.4760, 48.3682
-24.4325, 48.3567
-24.4325, 48.3567
-24.3891, 48.3451
-24.3457, 48.3336
-24.3457, 48.3336
-24.3023, 48.3220
-24.2589, 48.3104
-24.2589, 48.3104
-24.2155, 48.2987
-24.1722, 48.2871
-24.1289, 48.2754
-24.1289, 48.2754
-24.0856, 48.2637
-24.0423, 48.2520
-24.0423, 48.2520
-23.9990, 48.2403
-23.9558, 48.2286
-23.9558, 48.2286
-23.9126, 48.2168
-23.8694, 48.2051
-23.8262, 48.1933
-23.8262, 48.1933
-23.7831, 48.1815
-23.7400, 48.1696
-23.7400, 48.1696
-23.6969, 48.1578
-23.6538, 48.1459
-23.6107, 48.1341
-23.6107, 48.1341
-23.5677, 48.1222
-23.5247, 48.1103
-23.5247, 48.1103
-23.4817, 48.0983
-23.4387, 48.0864
-23.4387, 48.0864
-23.3957, 48.0744
-23.3528, 48.0624
-23.3099, 48.0504
-23.3099, 48.0504
-23.2670, 48.0384
-23.2241, 48.0264
-23.2241, 48.0264
-23.1813, 48.0143
-23.1384, 48.0023
-23.1384, 48.0023
-23.0956, 47.9902
-23.0528, 47.9781
-23.0100, 47.9659
-23.0100, 47.9659
-22.9673, 47.9538
-22.9246, 47.9416
-22.9246, 47.9416
-22.8819, 47.9295
-22.8392, 47.9173
-22.8392, 47.9173
-22.7966, 47.9051
-22.7539, 47.8928
-22.7113, 47.8806
-22.7113, 47.8806
-22.6687, 47.8683
-22.6261, 47.8561
-22.6261, 47.8561
-22.5836, 47.8438
-22.5411, 47.8315
-22.5411, 47.8315
-22.4986, 47.8191
-22.4561, 47.8068
-22.4136, 47.7944
-22.4136, 47.7944
-22.3711, 47.7820
-22.3286, 47.7696
-22.3286, 47.7696
-22.2862, 47.7572
-22.2439, 47.7448
-22.2439, 47.7448
-22.2015, 47.7323
-22.1591, 47.7198
-22.1168, 47.7074
-22.1168, 47.7074
-22.0745, 47.6949
-22.0323, 47.6823
-22.0323, 47.6823
-21.9900, 47.6698
-21.9477, 47.6572
-21.9477, 47.6572
-21.9055, 47.6447
-21.8634, 47.6321
-21.8212, 47.6195
-21.8212, 47.6195
-21.7790, 47.6068
